Timestamp,ID,Status,Reason,Category,Product_Type,Style,Title,MJ_Prompt,SEO_Hook
4/28/2026  1:44:47 PM,Sticker-Cultivation-Heavy-Artifact-Blade-0009,Defeated_Timeout,No complete harvest within 220s,Cultivation,Sticker,Cultivation Mentor-Grade,Celestial Gate Keyblade Sticker | 天门钥刃贴纸,"A heavy, ornate key-shaped artifact blade, forged from Translucent Imperial Jade with intricate Kintsugi Gold Veins forming celestial patterns, Bioluminescent Glow outlining the teeth, a perfect Internal Crystalline Structure as the keyhole, cultivation celestial weapon, masterful lighting, hyper-detailed texture, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D relief effect, sharp focus, --ar 1:1","cultivation, keyblade, celestial gate, jade, kintsugi, bioluminescent, crystal keyhole, fantasy, sticker, die-cut, vector, ornate"
4/28/2026  2:19:05 PM,Sticker-Zen-0101,Defeated_Timeout,No complete harvest within 260s,Zen,Sticker,Zen Mentor-Grade,Harmonious Void Enso Balance,"Enso circle crafted from balanced moonstone and imperial jade segments, torii gate outline fading into harmonious ink-wash void center, floating talisman pieces in balanced arrangement, liquid black sumi ink base with pink diamond dust harmony edges, ethereal balance glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, harmonious, void, enso, balance, circle, crafted, balanced, imperial, jade, segments"
4/28/2026  2:19:05 PM,Sticker-Zen-0105,Defeated_Timeout,No complete harvest within 260s,Zen,Sticker,Zen Mentor-Grade,Transcendent Gate Enso Essence,"Enso circle crafted from ethereal moonstone and imperial jade segments, torii gate outline emerging from transcendent ink-wash essence center, suspended talisman fragments in elevated arrangement, deep black sumi ink with pink diamond dust transcendent borders, ethereal essence glow lighting, hyper-detailed mentor-grade object design, primary material system: Moonstone, Imperial Jade, Black Sumi Ink, Pink Diamond Dust, Talisman Fragments, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone, imperial jade, black sumi ink, pink diamond dust, talisman fragments, transcendent, gate, enso, essence, circle, crafted, ethereal, imperial, jade, segments"
4/28/2026  3:26:38 PM,Sticker-Zen-0077,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Celestial Compass Blade,"A ceremonial jian sword with translucent moonstone blade and imperial jade guard, compass rose etched into blade surface, ink-wash nebula flowing along cutting edge, floating Daoist Fulu talisman fragments orbiting crossguard, ethereal bioluminescence pulsing through fuller groove, zen-mythic aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","celestial sword, jade weapon, moonstone blade, spiritual sword, zen weapon, ritual blade, compass sword, Daoist tool, bioluminescent edge, sacred weapon, warrior sticker"
4/28/2026  3:28:07 PM,Sticker-Zen-0079,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Celestial Koi Ascending,"A majestic koi fish carved from Lavender Moonstone and Amethyst Jade leaping upward through purple ink-wash nebula clouds, lilac talisman scales embedded along body, soft dream-like bioluminescence emanating from fins, zen-mythic aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D carved effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: Lavender Moonstone, Amethyst Jade, Purple Nebula, Lilac Talismans, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","lavender moonstone koi, amethyst jade fish, zen celestial sticker, purple nebula art, bioluminescent koi design, premium die-cut sticker, mythic creature collectible, translucent carved fish, lilac talisman scales, mentor-grade artifact"
4/28/2026  3:39:12 PM,Sticker-Zen-0077,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Celestial Compass Blade,"A ceremonial jian sword with translucent moonstone blade and imperial jade guard, compass rose etched into blade surface, ink-wash nebula flowing along cutting edge, floating Daoist Fulu talisman fragments orbiting crossguard, ethereal bioluminescence pulsing through fuller groove, zen-mythic aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","celestial sword, jade weapon, moonstone blade, spiritual sword, zen weapon, ritual blade, compass sword, Daoist tool, bioluminescent edge, sacred weapon, warrior sticker"
4/28/2026  3:39:24 PM,Sticker-Zen-0079,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Celestial Koi Ascending,"A majestic koi fish carved from Lavender Moonstone and Amethyst Jade leaping upward through purple ink-wash nebula clouds, lilac talisman scales embedded along body, soft dream-like bioluminescence emanating from fins, zen-mythic aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D carved effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: Lavender Moonstone, Amethyst Jade, Purple Nebula, Lilac Talismans, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","lavender moonstone koi, amethyst jade fish, zen celestial sticker, purple nebula art, bioluminescent koi design, premium die-cut sticker, mythic creature collectible, translucent carved fish, lilac talisman scales, mentor-grade artifact"
4/28/2026  3:39:24 PM,Sticker-Zen-0080,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Moonstone Phoenix Talisman,"A mythic phoenix talisman carved from translucent moonstone with corroded iron tail feathers, kintsugi gold veins tracing wing patterns, toxic jade bioluminescent eyes, cracked glass flame accents orbiting the body, zen-celestial aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D relief effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: Moonstone, Corroded Iron, Kintsugi Gold, Toxic Jade, Cracked Glass, micro-engraved feather detail, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","moonstone phoenix, celestial talisman sticker, kintsugi gold accents, bioluminescent jade eyes, cracked glass flames, zen mythic bird, premium die-cut design, translucent relief art, mentor-grade collectible, museum quality sticker"
4/28/2026  3:48:42 PM,Sticker-Zen-0085,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Celestial Crane Talisman,"Celestial Crane Talisman, Zen-Celestial_Gate artifact concept built from Silver Moonstone, Steel Jade, Grey Nebula, Platinum Talismans, hyper-detailed mentor-grade crane in flight pose with wings fully extended, primary material system: Silver Moonstone, Steel Jade, Grey Nebula, Platinum Talismans, micro-engraved feather relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","zen crane sticker, celestial gate talisman, silver moonstone crane, grey nebula bird, platinum crane design, mentor-grade sticker, steel jade crane, die-cut crane art, bioluminescent crane, premium zen decal, handcrafted crane talisman, translucent crane sticker"
4/28/2026  4:05:21 PM,Sticker-Zen-0119,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Teal Moonstone Phoenix,"A majestic phoenix bird constructed from Teal Moonstone and Aquamarine Jade, cyan ink-wash nebula flowing through wing feathers in mirror symmetry, turquoise talisman fragments orbiting around body in paired formation, peaceful water bioluminescence emanating from plumage, zen-mythic aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D relief effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: Teal Moonstone, Aquamarine Jade, Cyan Nebula, Turquoise Talismans, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","teal moonstone phoenix, aquamarine jade bird, celestial gate sticker, zen mythic creature, turquoise talisman art, bioluminescent phoenix, premium die-cut sticker, translucent depth design, kintsugi vein aesthetic, collectible artifact sticker"
4/28/2026  4:10:14 PM,Sticker-Zen-0118,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Moonstone Crane Spirit,"A celestial crane sculpted from Moonstone body with Petrified Wood wing tips and White Jade tail feathers, jade petal accents swirling around wings, ink-wash nebula background with sound wave ripples, harmonic bioluminescence emanating from chest, zen-mythic aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D carved effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: Moonstone, Petrified Wood, White Jade, Jade Petals, Sound Waves, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","zen crane sticker, moonstone bird art, celestial animal decal, jade feather design, bioluminescent creature, mystical crane illustration, premium spiritual sticker, white jade artwork, petrified wood accent, harmonic wildlife"
4/28/2026  4:13:59 PM,Sticker-Zen-0125,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Ceremonial Incense Vessel,"An ornate incense burner carved from Burgundy Moonstone and Garnet Jade, deep wine-red ink-wash nebula rising as ethereal smoke from lid perforations, ruby talisman fragments decorating tripod legs, deep gem bioluminescence glowing through vessel body, zen-mythic aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","burgundy incense burner, garnet jade vessel, celestial container design, ruby talisman censer, moonstone ritual vessel, zen ceremonial pot, premium die-cut container, mythic burner sticker, bioluminescent vessel, sacred incense holder"
4/28/2026  4:16:16 PM,Sticker-Zen-0124,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Dragon Seal Medallion,"A circular dragon seal carved from Burgundy Moonstone and Garnet Jade, deep wine-red ink-wash nebula forming coiled dragon silhouette, ruby talisman fragments arranged in ancient script border, deep gem bioluminescence highlighting relief patterns, zen-mythic aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","burgundy dragon seal, garnet jade medallion, celestial talisman design, ruby dragon sigil, moonstone seal art, zen emblem sticker, premium die-cut medallion, mythic seal design, bioluminescent talisman, sacred dragon mark"
4/28/2026  4:28:41 PM,Sticker-Zen-0147,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Cracked Jade Meditation Bell,"An ancient meditation bell crafted from grey petrified wood base with lavender jade dome, rose gold kintsugi cracks running through the surface, purple jade petal accents suspended around the bell, soft diffused misty lighting, zen aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D relief effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: Grey Petrified Wood, Lavender Jade, Rose Gold Kintsugi, Purple Jade Petals, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","zen meditation bell, lavender jade artifact, petrified wood instrument, kintsugi repair art, purple jade accents, ritual bell sticker, ancient temple bell, rose gold veins, museum-grade relic, spiritual sound tool, contemplative design, handcrafted zen object, translucent jade glow, premium collectible sticker"
4/28/2026  4:28:55 PM,Sticker-Zen-0148,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Ritual Bamboo Flute – Jade Breath,"An ancient bamboo flute made of verdant petrified bamboo with imperial jade mouthpiece and finger holes, gold kintsugi repair veins running along the body, floating emerald jade leaves, luminous green glow lighting, zen aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, 3D relief effect, hyper-detailed mentor-grade object design, primary material system: Verdant Petrified Bamboo, Imperial Jade, Gold Kintsugi, Emerald Jade Leaves, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","zen bamboo flute sticker, jade ritual instrument, petrified wood music art, kintsugi repair aesthetic, emerald glow design, mentor-grade collectible, premium die-cut sticker, ancient instrument art, translucent jade accents, museum quality sticker"
4/28/2026  4:33:50 PM,Sticker-Zen-0145,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Amber Jade Prayer Bell,"An ancient bronze ritual bell with honey-toned petrified wood handle, amber jade clapper suspended inside translucent chamber, golden jade petal engravings spiraling around surface, bronze kintsugi cracks forming sacred geometry patterns, warm honey-glow lighting, zen aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D relief effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: Honey Petrified Wood, Amber Jade, Bronze Kintsugi, Golden Jade Petals, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","zen ritual bell, amber jade instrument, petrified wood artifact, bronze kintsugi bell, meditation tool, sacred geometry, honey glow aesthetic, museum quality relic, golden jade petals, translucent chamber design, handcrafted premium collectible"
4/28/2026  4:33:56 PM,Sticker-Zen-0146,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Celestial Singing Bowl – Moonstone Halo,"An ancient Tibetan singing bowl crafted from black petrified wood rim with white jade interior basin, platinum kintsugi cracks radiating from center, floating obsidian jade petals orbiting the rim in perfect circular formation, dramatic shadow lighting, zen aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D relief effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: Black Petrified Wood, White Jade, Platinum Kintsugi, Obsidian Jade Petals, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","zen singing bowl sticker, tibetan meditation instrument, black petrified wood artifact, white jade interior, platinum kintsugi repair, obsidian petal accents, premium spiritual decal, museum-grade ritual object, bioluminescent glow effect, mentor-grade collectible sticker"
4/28/2026  4:36:45 PM,Sticker-Zen-0149,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Celestial Singing Bowl,"An ancient bronze singing bowl forged from Petrified Wood base with Moonstone rim inlays and Imperial Jade prayer beads suspended inside, gold kintsugi crack patterns radiating outward, floating talisman fragments orbiting the vessel, ethereal sound wave visualizations in ink-wash style, torii gate reflection visible in polished interior surface, zen aesthetic with sacred museum lighting, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D relief effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: Petrified Wood, Bronze, Moonstone, Imperial Jade, Gold Kintsugi, micro-engraved mandala patterns on exterior, visible handcrafted hammered texture, layered translucent depth, subtle internal bioluminescent glow from jade elements, refined kintsugi-like vein logic, floating talisman fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","zen singing bowl, celestial meditation instrument, petrified wood vessel, moonstone inlay, imperial jade beads, gold kintsugi bowl, sacred sound artifact, premium spiritual decor, museum-grade ritual object, ancient bronze singing bowl"
4/28/2026  4:42:10 PM,Sticker-Zen-0143,Defeated_Timeout,No complete harvest within 220s,Zen,Sticker,Zen Mentor-Grade,Crimson Kintsugi Lotus Chalice,"An ancient ritual chalice carved from dark petrified wood with blood jade lotus petals blooming from rim, crimson kintsugi veins running down the bowl, floating red jade droplets suspended above opening, warm sunset glow lighting, zen aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D relief effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: Dark Petrified Wood, Blood Jade, Crimson Kintsugi, Red Jade Petals, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","zen ritual vessel, blood jade chalice, kintsugi pottery, petrified wood cup, crimson meditation bowl, ancient ceremony artifact, lotus carved chalice, red jade floating petals, museum grade collectible, premium zen sticker"
4/28/2026  4:47:12 PM,Sticker-Zen-0140,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Jade Serpent Coil,"A mythic serpent coiled in meditation pose crafted from Charcoal Moonstone and Smoky Jade, dark grey ink-wash nebula flowing through scaled body, graphite talisman fragments orbiting serpentine curves, shadow-light bioluminescence emanating from eyes, zen-mythic aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D carved effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: Charcoal Moonstone, Smoky Jade, Dark Grey Nebula, Graphite Talismans, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","zen serpent sticker, jade creature design, charcoal moonstone art, mythic snake decal, celestial gate aesthetic, bioluminescent serpent, oriental dragon spirit, smoky jade craft, premium die-cut sticker, meditation animal totem, graphite talisman art, shadow-light creature"
4/28/2026  4:47:23 PM,Sticker-Zen-0141,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Celestial Phoenix Gate,"A transcendent phoenix formed from Prismatic Moonstone and Rainbow Jade rising through ethereal gate archway, multi-colored ink-wash nebula wings bursting in radial pattern, opalescent talisman fragments orbiting in rainbow sequence, full-spectrum bioluminescence, zen-mythic aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D relief effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: Prismatic Moonstone, Rainbow Jade, Multi-colored Nebula, Opalescent Talismans, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","prismatic phoenix gate, rainbow jade celestial, moonstone mythic bird, zen gate sticker, opalescent phoenix art, bioluminescent creature, transcendent gate design, premium phoenix collectible, celestial bird talisman, mythic gateway sticker"
4/28/2026  4:47:24 PM,Sticker-Zen-0142,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Jade Phoenix Incense Holder,"An elegant phoenix-shaped incense holder carved from white jade with petrified wood base, gold kintsugi veins tracing wing patterns, ethereal smoke wisps rising through carved feather channels, floating jade petal accents, zen aesthetic, soft sacred lighting, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D relief effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: White Jade, Petrified Wood, Gold Kintsugi, Jade Petals, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","zen incense holder, jade phoenix sculpture, kintsugi art piece, sacred ritual object, petrified wood base, floating jade petals, bioluminescent glow, premium collectible, meditation altar decor, handcrafted oriental artifact"
4/28/2026  4:51:18 PM,Sticker-Zen-0145,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Amber Jade Prayer Bell,"An ancient bronze ritual bell with honey-toned petrified wood handle, amber jade clapper suspended inside translucent chamber, golden jade petal engravings spiraling around surface, bronze kintsugi cracks forming sacred geometry patterns, warm honey-glow lighting, zen aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D relief effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: Honey Petrified Wood, Amber Jade, Bronze Kintsugi, Golden Jade Petals, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","zen ritual bell, amber jade instrument, petrified wood artifact, bronze kintsugi bell, meditation tool, sacred geometry, honey glow aesthetic, museum quality relic, golden jade petals, translucent chamber design, handcrafted premium collectible"
4/28/2026  4:56:14 PM,Sticker-Zen-0146,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Celestial Singing Bowl – Moonstone Halo,"An ancient Tibetan singing bowl crafted from black petrified wood rim with white jade interior basin, platinum kintsugi cracks radiating from center, floating obsidian jade petals orbiting the rim in perfect circular formation, dramatic shadow lighting, zen aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D relief effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: Black Petrified Wood, White Jade, Platinum Kintsugi, Obsidian Jade Petals, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","zen singing bowl sticker, tibetan meditation instrument, black petrified wood artifact, white jade interior, platinum kintsugi repair, obsidian petal accents, premium spiritual decal, museum-grade ritual object, bioluminescent glow effect, mentor-grade collectible sticker"
4/28/2026  4:56:25 PM,Sticker-Zen-0147,Defeated_Timeout,No complete harvest within 540s,Zen,Sticker,Zen Mentor-Grade,Cracked Jade Meditation Bell,"An ancient meditation bell crafted from grey petrified wood base with lavender jade dome, rose gold kintsugi cracks running through the surface, purple jade petal accents suspended around the bell, soft diffused misty lighting, zen aesthetic, white contour border, vector clean edges, die-cut sticker style, solid white background, 3D relief effect isolated on white background, hyper-detailed mentor-grade object design, primary material system: Grey Petrified Wood, Lavender Jade, Rose Gold Kintsugi, Purple Jade Petals, micro-engraved surface relief, visible handcrafted edge bevels, layered translucent depth, subtle internal bioluminescent glow, refined kintsugi-like vein logic, floating accent fragments arranged with intentional negative space, cinematic rim lighting plus soft museum-grade overhead fill, crisp silhouette readability, centered premium product composition, clean contour separation, high-end collectible artifact aesthetic, isolated on white background, white contour border, vector clean edges, die-cut sticker style, solid white background, isolated on white background, --ar 1:1 --v 6.1 --style raw --no skin, person, text, watermark","zen meditation bell, lavender jade artifact, petrified wood instrument, kintsugi repair art, purple jade accents, ritual bell sticker, ancient temple bell, rose gold veins, museum-grade relic, spiritual sound tool, contemplative design, handcrafted zen object, translucent jade glow, premium collectible sticker"
